134,66,-153.432582,-212.512064,141.076319,2573823.154530,0.004476,795759,1762058392
135,107,-220.702653,-213.377512,140.858283,1717879.829787,0.006768,807386,1762058392
136,110,-103.628969,-213.208810,140.979469,1773745.984291,0.006617,819123,1762058392
137,65,-250.000000,-214.115558,141.037968,2567621.547176,0.004596,830925,1762058392
138,87,-250.000000,-214.796795,141.843483,2052693.378998,0.005792,842814,1762058392
139,87,-126.781006,-212.430665,141.317484,2202244.057346,0.005438,854790,1762058392
140,68,-217.481029,-213.012659,141.217206,2410468.930477,0.004997,866834,1762058392
141,90,-250.000000,-216.611766,143.011830,2084354.537249,0.005821,878968,1762058392
142,76,-162.534294,-216.512433,143.045903,2301786.679851,0.005305,891178,1762058392
143,73,-114.162460,-216.798800,142.811864,2651636.009676,0.004632,903461,1762058392
144,91,-127.197990,-216.474502,142.978044,2136255.101708,0.005792,915835,1762058392
145,61,-208.945819,-216.708210,142.946443,3080513.273876,0.004037,928270,1762058392
146,103,-250.000000,-219.845542,143.803581,1878686.180051,0.006674,940808,1762058392
147,56,-115.343148,-216.605215,142.464880,3008318.501965,0.004186,953402,1762058392
148,104,-114.750157,-215.843617,142.803376,1958637.547514,0.006483,966100,1762058392
149,55,-185.525948,-213.549386,141.422426,3370507.807940,0.003784,978853,1762058392
150,64,-151.576930,-213.281734,141.514103,2804298.089098,0.004570,991670,1762058392
151,105,-250.000000,-216.186747,141.968880,432804.397518,0.029856,1004592,1762058392
152,87,-137.552521,-216.297468,141.903177,2158288.862624,0.006027,1017601,1762058392
153,75,-132.300971,-212.771997,139.547278,2586645.622926,0.005058,1030685,1762058392
154,63,-18.306765,-212.115973,140.303683,2624834.095963,0.005009,1043832,1762058392
155,103,-243.436372,-212.406249,140.338150,1864666.756140,0.007106,1057082,1762058392
156,88,-250.000000,-215.400319,145.276581,2366281.480078,0.005637,1070420,1762058392
157,89,-224.697256,-216.234156,145.088130,2029219.176594,0.006617,1083847,1762058392
158,94,-250.000000,-216.346402,145.202491,2179104.106974,0.006205,1097368,1762058392
159,70,-81.228241,-215.881692,145.559381,2840439.766007,0.004785,1110959,1762058392
160,69,-182.881296,-216.203464,145.450469,2970611.947944,0.004598,1124619,1762058392
161,67,-176.002678,-216.993288,145.014929,2983480.723806,0.004601,1138346,1762058392
162,88,-250.000000,-215.912295,142.117034,2275806.518204,0.006070,1152161,1762058392
163,61,-112.160171,-216.307089,141.773015,3503079.469363,0.003961,1166037,1762058392
164,70,-250.000000,-219.435222,142.105280,2946195.405661,0.004734,1179983,1762058392
165,87,-250.000000,-221.025638,144.786739,2182618.312456,0.006429,1194016,1762058392
166,65,-108.230481,-216.047043,139.938898,2642503.364705,0.005335,1208114,1762058392
167,99,-106.102964,-213.605384,139.705604,2024634.792697,0.007012,1222311,1762058392
168,92,-250.000000,-215.861597,139.596008,2128583.955676,0.006713,1236600,1762058392
169,104,-123.982781,-215.964301,139.524576,2040514.364441,0.007054,1250993,1762058392
170,74,-250.000000,-217.083492,139.661468,2771616.314256,0.005220,1265460,1762058392
171,98,-75.576103,-216.955158,139.785487,2286218.246323,0.006371,1280025,1762058392
172,79,-250.000000,-215.590571,137.042616,2964495.766012,0.004940,1294669,1762058392
173,58,-171.633584,-217.518896,135.039215,3387609.592265,0.004340,1309371,1762058392
174,89,-185.117290,-218.506594,134.436056,2292014.278051,0.006453,1324162,1762058392
175,70,-136.992472,-219.504090,133.453881,2795262.197587,0.005316,1339023,1762058392
176,92,-8.122857,-217.327428,135.098578,2162744.498500,0.006914,1353976,1762058392
177,57,-116.198041,-214.766935,134.563515,3210592.230098,0.004675,1368986,1762058392
178,86,-193.268371,-213.358023,134.042644,2439687.634724,0.006188,1384082,1762058392
179,104,-190.526741,-214.121240,133.692736,1920862.332028,0.007913,1399282,1762058392
180,71,-250.000000,-213.498554,132.990171,3299568.121986,0.004628,1414553,1762058392
181,90,-250.000000,-216.740461,134.182522,2270855.200338,0.006764,1429914,1762058392
182,87,-250.000000,-216.817297,134.249939,2523803.536478,0.006121,1445362,1762058392
183,95,-250.000000,-222.168873,139.816327,2315881.601137,0.006711,1460905,1762058392
184,91,-250.000000,-226.827208,143.842901,2393901.457944,0.006531,1476539,1762058392
185,83,-250.000000,-228.463488,146.386635,2372399.898082,0.006625,1492256,1762058392
186,96,-111.731464,-228.496006,146.360337,2329628.702213,0.006788,1508069,1762058392
187,66,-129.066771,-228.402852,146.420615,2597455.372879,0.006113,1523948,1762058392
188,56,-162.492052,-230.135123,144.594498,3397703.941843,0.004690,1539883,1762058392
189,90,-250.000000,-233.816229,146.451026,2277273.305099,0.007037,1555908,1762058392
190,82,-250.000000,-235.095874,146.458539,2439520.981042,0.006603,1572015,1762058392
191,58,-125.558119,-235.153834,146.414025,3453944.175242,0.004680,1588180,1762058392
192,85,-250.000000,-238.837236,149.242567,2946074.778474,0.005516,1604430,1762058392
193,77,-250.000000,-239.589437,150.261620,2768227.076077,0.005898,1620757,1762058392
194,73,-121.102469,-238.899934,150.645053,3127658.145774,0.005244,1637157,1762058392
195,62,-169.792382,-237.617815,150.682160,3215958.660829,0.005119,1653619,1762058392
196,104,-250.000000,-240.915583,151.309174,2284117.030375,0.007253,1670185,1762058392
197,123,12.035070,-237.554867,153.146731,2015976.598583,0.008278,1686874,1762058392
198,87,-140.682749,-237.338643,153.268038,2537913.215654,0.006610,1703650,1762058392
199,82,-158.615988,-237.719992,153.024055,2592014.987060,0.006504,1720508,1762058392
200,63,-127.171828,-236.824181,153.405906,3383799.846667,0.005001,1737429,1762058392
201,53,-191.582269,-236.188619,153.460360,609476.047803,0.027850,1754403,1762058392
202,76,-250.000000,-235.912807,153.172725,2803547.247922,0.006082,1771453,1762058392
203,85,-250.000000,-236.236837,153.478817,2749929.176966,0.006231,1788588,1762058392
204,63,-182.483676,-236.343377,153.437763,3181758.201756,0.005405,1805786,1762058392
205,87,-250.000000,-240.152955,154.614243,2647188.251360,0.006530,1823071,1762058392
206,69,-250.000000,-241.271668,155.025320,3648518.877995,0.004756,1840425,1762058392
207,97,-236.064422,-242.328044,154.625804,2641743.931281,0.006606,1857876,1762058392
208,62,-122.386308,-242.105211,154.782357,3384548.032622,0.005174,1875389,1762058392
209,69,-133.401170,-240.181461,154.925900,3060816.541236,0.005744,1892971,1762058392
210,88,-250.000000,-241.489190,154.699153,2597369.863321,0.006803,1910641,1762058392
211,57,-160.798888,-242.322057,154.036876,3208026.362687,0.005526,1928368,1762058392
212,88,-250.000000,-242.781334,154.079591,2506760.794418,0.007107,1946183,1762058392
213,70,-106.864706,-240.159628,154.139481,3278919.793688,0.005455,1964068,1762058392
214,77,-0.534921,-233.914676,151.039488,2716256.433804,0.006613,1982030,1762058392
215,70,-250.000000,-236.577746,152.239451,3050772.043403,0.005911,2000062,1762058392
216,84,-120.249533,-235.332573,152.675970,3033778.298491,0.005971,2018178,1762058392
217,68,-165.698815,-235.597689,152.531737,3279973.506042,0.005544,2036362,1762058392
218,61,-154.067914,-236.053968,152.218603,3814619.235332,0.004783,2054607,1762058392
219,59,-108.358024,-236.044120,152.226831,4170154.286583,0.004389,2072911,1762058392
220,71,-136.063611,-235.023391,152.551249,3023196.014592,0.006078,2091286,1762058392
221,104,-5.429118,-229.739769,151.256336,2436929.527307,0.007583,2109765,1762058392
222,56,-73.512534,-227.198822,151.724460,4263775.826249,0.004347,2128300,1762058392
223,55,-74.955995,-227.124939,151.796761,4356470.631355,0.004267,2146890,1762058392
224,76,-137.587428,-224.499562,151.050466,3010377.147076,0.006201,2165556,1762058392
225,86,-166.429954,-224.463728,151.063812,2838792.630044,0.006606,2184308,1762058392
226,88,-250.000000,-226.765460,151.642151,2752758.564760,0.006844,2203148,1762058392
227,115,-169.842958,-226.615453,151.690958,2359350.456124,0.008034,2222103,1762058392
228,87,-76.809178,-226.764332,151.536472,2787614.281107,0.006831,2241145,1762058392
229,108,-140.667995,-227.320598,151.116726,2424636.145742,0.007898,2260295,1762058392
230,75,-119.069376,-227.304910,151.127881,2999162.924942,0.006410,2279520,1762058392
231,58,-102.152008,-226.567025,151.556397,3750638.287516,0.005141,2298803,1762058392
232,91,-250.000000,-229.199248,151.524182,2595185.414410,0.007465,2318177,1762058392
233,82,-175.613920,-228.708131,151.617447,3233649.493739,0.006017,2337633,1762058392
234,106,-152.466597,-228.698471,151.622273,2391540.598344,0.008180,2357195,1762058392
235,81,-46.265332,-226.954098,152.703798,3131341.016001,0.006273,2376838,1762058392
236,96,-47.860080,-226.396409,153.254021,2365670.390491,0.008344,2396577,1762058392
237,63,-210.607766,-225.821519,153.204334,3576591.499785,0.005537,2416379,1762058392
238,75,-160.695129,-223.270853,152.140408,3160954.714995,0.006288,2436256,1762058392
239,72,-250.000000,-226.219376,153.095995,3206444.548611,0.006222,2456205,1762058392
240,74,-125.463862,-225.299205,153.421935,12259.492350,1.633265,2476228,1762058394
241,258,-250.000000,-227.219135,157.562860,109473.420662,0.185260,2496509,1762058394
242,83,-250.000000,-229.394955,158.155792,346573.963197,0.058758,2516873,1762058394
243,117,-250.000000,-233.079869,159.713154,260939.221662,0.078490,2537354,1762058394
244,82,-250.000000,-235.751228,160.153284,382138.323292,0.053810,2557917,1762058394
245,88,-250.000000,-237.941631,161.265725,413211.517637,0.049977,2578568,1762058394
246,134,-250.000000,-238.875370,162.549442,260110.420814,0.079908,2599353,1762058394
247,113,-250.000000,-240.859049,162.239908,289622.675460,0.072156,2620251,1762058395
248,59,-179.103664,-241.502584,161.865612,560708.501384,0.037376,2641208,1762058395
249,157,-224.398150,-241.891306,161.777369,233654.432294,0.090364,2662322,1762058395
250,85,-199.671821,-242.372255,161.579528,348776.744161,0.060781,2683521,1762058395
251,77,27.127664,-238.279235,163.162639,238594.102669,0.089172,2704797,1762058395
252,94,-250.000000,-239.450535,162.855478,393077.471001,0.054366,2726167,1762058395
253,154,-16.639018,-238.293915,164.018927,8171.803123,2.633935,2747691,1762058397
254,171,-29.192776,-238.402775,163.876435,228535.828635,0.094930,2769386,1762058398
255,271,-142.479293,-237.393205,164.153058,137684.010401,0.159539,2791352,1762058398
256,272,-240.566793,-233.807334,160.077361,135195.013222,0.164488,2813590,1762058398
257,280,-196.554947,-233.525911,160.117862,131605.672750,0.171102,2836108,1762058398
258,215,-250.000000,-233.707831,160.282817,181655.764994,0.125143,2858841,1762058398
259,224,-83.404609,-233.729594,160.262258,151133.457218,0.151899,2881798,1762058398
260,199,-250.000000,-235.121187,160.418788,195607.644841,0.118380,2904954,1762058398
261,97,-250.000000,-236.101128,160.353953,360669.754199,0.064472,2928207,1762058399
262,229,-124.199854,-231.870417,157.646579,179851.843753,0.130563,2951689,1762058399
263,285,-250.000000,-233.843048,157.370238,130987.952107,0.181444,2975456,1762058399
264,204,-176.455398,-231.714059,156.690634,200475.480710,0.119571,2999427,1762058399
265,112,-56.162347,-226.859654,154.519459,364676.659477,0.066039,3023510,1762058399
266,280,-103.086101,-226.808210,154.559797,140317.541098,0.173628,3047873,1762058399
267,197,-250.000000,-229.001728,154.387606,203376.655183,0.120761,3072433,1762058399
268,247,-88.574476,-226.679868,154.735721,174365.534699,0.142270,3097240,1762058399
269,254,-79.947848,-226.239518,155.089604,157499.528077,0.159118,3122301,1762058400
270,1000,48.206388,-222.861880,157.335599,43019.154383,0.605800,3148362,1762058400
271,229,-250.000000,-224.824251,156.708874,179944.601185,0.146101,3174652,1762058400
272,171,-81.658809,-221.378229,156.028818,221056.665918,0.119702,3201113,1762058400
273,152,-34.940716,-220.011300,157.054028,288231.953975,0.092332,3227726,1762058401
274,270,-132.170095,-219.481828,157.259887,160886.874454,0.167093,3254609,1762058401
275,342,-97.571779,-219.087621,157.515372,123002.833408,0.221336,3281834,1762058401
276,260,53.049873,-218.475894,158.449503,163806.941363,0.167789,3309319,1762058401
277,297,41.761651,-216.896297,160.238504,133789.862415,0.207654,3337101,1762058401
278,207,-202.346624,-216.987080,160.227663,183699.954865,0.152363,3365090,1762058401
279,346,-83.108560,-215.912898,160.760640,115206.238758,0.245950,3393425,1762058402
280,96,-207.134216,-214.653018,160.330242,495554.518127,0.057372,3421856,1762058402
281,213,-42.761628,-210.817164,159.807371,196373.087049,0.145865,3450500,1762058402
282,171,-63.976478,-208.073089,159.949225,266700.068320,0.108043,3479315,1762058402
283,134,-250.000000,-204.306213,154.313901,334612.689106,0.086515,3508264,1762058402
284,131,-121.179971,-199.717917,149.830896,389844.824256,0.074594,3537344,1762058402
285,92,-41.496806,-194.782362,146.801857,561195.058836,0.051982,3566516,1762058402
286,106,-223.160452,-195.896652,146.589980,510413.242856,0.057361,3595794,1762058402
287,447,-243.755941,-197.043543,146.511262,112221.561903,0.264878,3625519,1762058403
288,322,-65.652108,-196.075144,147.055469,160095.544793,0.187682,3655566,1762058403
289,219,-225.088963,-193.431795,144.104847,230749.580315,0.131164,3685832,1762058403
290,1000,49.679311,-189.942020,145.715413,57178.196648,0.546817,3717098,1762058403
291,211,-41.109826,-189.097537,146.329511,254211.744764,0.123822,3748575,1762058404
292,157,-3.396070,-183.784645,143.299129,361469.969095,0.087515,3780209,1762058404
293,165,-5.262912,-179.040255,141.262738,332974.679872,0.095500,3812008,1762058404
294,126,-82.054019,-178.649771,141.476161,387695.812752,0.082345,3843933,1762058404
295,319,24.301728,-176.708830,142.908521,176285.289578,0.182908,3876177,1762058404
296,303,-14.881502,-172.529001,141.460591,188581.676016,0.172588,3908724,1762058404
297,127,-89.438170,-173.543734,140.493669,398849.502026,0.081921,3941398,1762058404
298,1000,-3.412369,-172.171030,141.475210,59592.374491,0.565072,3975072,1762058405
299,220,31.636900,-170.268501,142.916601,252512.464322,0.134227,4008966,1762058405
300,123,-138.625335,-170.383036,142.886603,439813.317205,0.077344,4042983,1762058405
301,245,-209.472947,-170.561943,142.924230,150341.151745,0.227895,4077245,1762058405
302,239,7.611297,-166.664344,142.414578,214502.826490,0.160842,4111746,1762058405
303,556,-35.473493,-163.047939,141.102353,104953.775944,0.334023,4146803,1762058406
304,317,-92.795481,-162.151057,141.260915,189554.594706,0.186616,4182177,1762058406
305,230,37.236795,-157.015753,139.064641,257758.169170,0.138129,4217781,1762058406
306,432,-139.425000,-154.874630,137.663638,152095.624020,0.236930,4253817,1762058406
307,99,-161.587132,-154.129858,137.423635,601461.875327,0.060079,4289952,1762058406
308,176,-209.535155,-155.001346,137.495879,346714.897064,0.104729,4326263,1762058407
309,112,-110.960482,-154.776939,137.549252,542417.350182,0.067149,4362686,1762058407
310,1000,-4.573230,-152.028884,137.777358,70911.716302,0.527741,4400109,1762058407
311,613,-248.370122,-152.904596,138.108221,104503.174993,0.363970,4438145,1762058407
312,139,-145.795854,-151.564116,137.518920,499851.887741,0.076373,4476320,1762058408
313,251,-250.000000,-153.301117,138.039370,229326.018076,0.167561,4514746,1762058408
314,334,-8.896167,-153.384730,137.949315,154149.861933,0.251444,4553506,1762058408
315,719,-195.799740,-150.975452,135.053204,90114.353921,0.438099,4592985,1762058408
316,358,-39.524195,-150.168199,135.475050,160714.858586,0.247874,4632822,1762058409
317,663,-62.093546,-149.132146,135.748206,79647.047791,0.508493,4673322,1762058409
318,265,-44.980586,-148.041273,136.141901,158561.916162,0.257092,4714087,1762058409
319,398,-65.533112,-147.613024,136.333276,149734.602284,0.274906,4755250,1762058410
320,1000,6.184931,-146.190538,137.185797,66242.878546,0.636491,4797413,1762058410
321,124,-66.014452,-146.796392,136.695721,396724.763009,0.106590,4839700,1762058410
322,311,-91.664831,-146.977915,136.610310,203428.209125,0.209401,4882298,1762058411
323,557,-55.657416,-146.784929,136.725500,119689.786932,0.360557,4925453,1762058411
324,126,-93.250545,-146.341560,136.826456,476949.537915,0.090745,4968734,1762058411
325,102,-250.000000,-147.281295,137.283144,513793.446426,0.084437,5012117,1762058411
326,1000,-2.991130,-143.523901,136.033278,67741.395830,0.655183,5056500,1762058412
327,110,-98.588242,-142.811354,136.080161,406755.903242,0.109385,5100993,1762058412
328,138,-45.333666,-142.496599,136.268732,351846.353038,0.126848,5145624,1762058412
329,126,-73.867635,-141.828595,136.439682,367827.541594,0.121679,5190381,1762058412
330,388,191.562062,-138.722281,140.401037,175652.700006,0.257013,5235526,1762058412
331,217,10.028797,-137.600473,141.134998,342067.445593,0.132611,5280888,1762058413
332,119,-40.863148,-134.432708,139.708489,538432.188953,0.084469,5326369,1762058413
333,1000,29.395374,-132.382615,140.590528,71950.482409,0.646014,5372850,1762058413
334,1000,79.198516,-130.065964,142.140640,75536.082407,0.628587,5420331,1762058414
335,1000,6.335730,-129.539953,142.546532,76838.801281,0.630944,5468812,1762058415
336,1000,-8.081098,-129.142163,142.829136,83977.387440,0.589218,5518293,1762058415
337,1000,96.491547,-126.071170,144.338042,82086.903411,0.614970,5568774,1762058416
338,353,-23.995284,-124.704172,144.650642,229600.528023,0.221402,5619608,1762058416
339,1000,-21.668021,-120.704519,141.888359,84621.115129,0.612542,5671442,1762058417
340,471,-42.111913,-119.870999,142.102614,190378.026494,0.274743,5723747,1762058417
